Project_ID,Organization,Short_project_description,Year_technical_go_live,Organisation_profile,Business_domain,Development_method,Primary_programming_language,Development_class,Functional_size_FP,Actual_duration_months,Actual_cost_EUR,Release_based_working,Once_only_project,Multi_application_release,Phased_project,Dependencies_with_other_applications,Single_application,Migration_project,Problems_with_external_supplier,Security_related_project,Package_of_the_shelf,Package_with_customization,Steady_heartbeat,Fixed_experienced_team,Many_team_changes_unexperienced_team,Legacy_application,Technology_driven_project,Rules_and_regulations_driven_project,Business_driven_project,Pilot_or_proof_of_concept
285.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-A Release 2012-02 (February),2012.0,Banking,Finance & Risk,Scrum,ORACLE,Conversion (<5% new),14.0,2.48,33220.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
289.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-A Release 2012-06 (June),2012.0,Banking,Finance & Risk,Scrum,ORACLE,Conversion (<5% new),41.0,2.48,37000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
298.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-B Release 2012-02 (February),2012.0,Banking,Finance & Risk,Scrum,ORACLE,New Development,18.0,2.48,35960.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
294.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-B Release 2011-10 (October),2011.0,Banking,Finance & Risk,Plan-driven,ORACLE,New Development,30.0,2.5,26590.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
299.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-B Release 2012-03 (March),2012.0,Banking,Finance & Risk,Scrum,ORACLE,Major Enhancement (25-75% new),24.0,2.5,34820.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
346.0,Bank A,"Maintenance, enhancements and new functionality release on an existing payments application; FTP Release 2012 ll",2012.0,Banking,Payments,Plan-driven,COBOL,New Development,234.0,7.53,318000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263.0,Bank A,Maintenance and new functionality release on an existing front office  application; Front Office Application Release 1103 - Scrum 02,2011.0,Banking,Front Office Solutions,Scrum,JAVA,New Development,236.0,4.14,351410.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
280.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-A Release 2011-09 (September),2011.0,Banking,Finance & Risk,Plan-driven,ORACLE,New Development,26.0,2.48,41030.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
286.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-A Release 2012-03 (March),2012.0,Banking,Finance & Risk,Scrum,ORACLE,New Development,21.0,2.5,30910.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
281.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-A Release 2011-10 (October),2011.0,Banking,Finance & Risk,Plan-driven,ORACLE,Minor Enhancement (5-25% new),49.0,2.48,26590.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
335.0,Bank A,Maintenance and enhancements release on an existing payments application; FTP BPC/ECA Release 2011-1,2011.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),146.0,11.39,535160.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
288.0,Bank A,Maintenance and new functionality release on a finance & risk application; fixed and experienced team that releases monthly; steady heartbeat; release-based working mapped on one application; during 2011 / 2012 the delivery method changed from plan-driven to Scrum; APL-A Release 2012-05 (May),2012.0,Banking,Finance & Risk,Scrum,ORACLE,Major Enhancement (25-75% new),48.0,2.5,40530.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
347.0,Bank A,Maintenance and enhancements release on an existing payments application; SDP Release 2012-02,2012.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),261.0,8.09,551630.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
254.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RD Mail Functionality,2011.0,Banking,Data Warehouse & BI,Scrum,JAVA,Major Enhancement (25-75% new),309.0,4.52,138430.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
340.0,Bank A,"New functionality and enhancements project on an existing payments package application (xxx); update and maintenance of a customized package solution by a German supplier; many problems with external supplier (high number of defects, bad communication); part of a (phased) program; xxx Package Updates Release 7.2",2011.0,Banking,Payments,Plan-driven,COBOL,New Development,873.0,16.84,4827000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
341.0,Bank A,"New functionality and enhancements project on an existing payments package application (xxx); update and maintenance of a customized package solution by a German supplier; many problems with external supplier (high number of defects, bad communication); part of a (phased) program; xxx Package Updates Release 7.3",2012.0,Banking,Payments,Plan-driven,COBOL,New Development,119.0,21.18,972380.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
277.0,Bank A,Maintenance and enhancements project on an existing internet application; sharpening WW demands,2011.0,Banking,Internet & Mobile,Scrum,JAVA,Minor Enhancement (5-25% new),55.0,4.2,223780.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121.0,Bank B,EDV (Extended Duration Treasury Vanguard) Maintenance,2010.0,Banking,Savings & Loans,Plan-driven,Visual Basic,Major Enhancement (25-75% new),27.0,3.0,85422.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,Bank B,Maintenance and new functionality release on one application Maintenance DPF 2011 2011.4,2011.0,Banking,Finance & Risk,Plan-driven,.NET,New Development,70.0,2.82,73222.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,Bank B,Release Management Syfact 3.0.5a,2010.0,Banking,Organization,Plan-driven,JAVA,New Development,52.0,4.75,95722.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,Bank B,Procurius (Dividend Policy) Release 4.2 2011,2011.0,Banking,Organization,Plan-driven,.NET,Minor Enhancement (5-25% new),60.0,2.7,70389.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270.0,Bank A,New functionality project on an existing mobile app application; Payments via Ideal on Mobile App,2011.0,Banking,Internet & Mobile,Scrum,JAVA,New Development,36.0,5.42,222230.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
88.0,Bank B,Release Management Syfact 3.0.5b,2010.0,Banking,Organization,Plan-driven,C++,New Development,64.0,2.81,138433.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,Bank B,Maestro RFC Release Q2,2011.0,Banking,Organization,Plan-driven,.NET,New Development,577.0,5.63,651467.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,Bank A,Small enhancement an an exsiting Front Office Application,2010.0,Banking,Front Office Solutions,Plan-driven,.NET,New Development,10.0,7.76,358180.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
238.0,Bank A,Maintenance release on an existing savings application; Bank Savings Release 2A,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,New Development,73.0,9.85,298790.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106.0,Bank B,Internet Banking Website Release 9.2,2010.0,Banking,Organization,Plan-driven,.NET,Minor Enhancement (5-25% new),91.0,6.34,232100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87.0,Bank B,Release Management Syfact 3.0.5.d,2011.0,Banking,Organization,Plan-driven,JAVA,Major Enhancement (25-75% new),96.0,6.0,207467.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,Bank B,EDV (Extended Duration Treasury Vanguard) Management Information,2011.0,Banking,Savings & Loans,Scrum,.NET,New Development,175.0,4.81,183544.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.0,Bank A,Maintenance and new functionality release on an existing front office application; Looking Glass Front Office Application Release 11.3,2011.0,Banking,Front Office Solutions,Scrum,JAVA,Minor Enhancement (5-25% new),164.0,6.33,440490.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
344.0,Bank A,Maintenance and enhancements release on an existing payments application; SDP Release 2011-01,2012.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),238.0,6.61,420760.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
196.0,Bank A,Maintenance release on an callcenter application; 11.2 Problem Release 2010 ,2011.0,Banking,Call Center Solutions,Plan-driven,JAVA,New Development,141.0,10.86,321000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123.0,Bank B,Procurius (Dividend Policy) Release 4.1 2011,2011.0,Banking,Organization,Plan-driven,.NET,Minor Enhancement (5-25% new),377.0,3.17,278089.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
272.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Callcenter AOS 12.2,2011.0,Banking,Call Center Solutions,Scrum,JAVA,Conversion (<5% new),85.0,8.41,271380.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
206.0,Bank A,Maintenance and new functionality project on an existing data warehouse application; Release 8A,2010.0,Banking,Data Warehouse & BI,Plan-driven,JAVA,Major Enhancement (25-75% new),158.0,6.67,139360.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
248.0,Bank A,Maintenance and new functionality release on an existing front office application; Front Office Application Release 1103 - Scrum 01,2011.0,Banking,Front Office Solutions,Scrum,JAVA,Major Enhancement (25-75% new),189.0,7.67,389720.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
86.0,Bank B,Release Management Syfact 5.0.0.6,2010.0,Banking,Organization,Plan-driven,PL/1,New Development,157.0,8.29,753678.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,Bank A,Maintenance and new functionality release on an existing front office application; Looking Glass Front Office Application Plateau 0 (Release 10.1),2010.0,Banking,Front Office Solutions,Plan-driven,JAVA,New Development,322.0,9.7,955550.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,Bank A,Maintenance and new functionality release on an existing front office application; Front Office Application; Jazz Release,2010.0,Banking,Front Office Solutions,Plan-driven,JAVA,Major Enhancement (25-75% new),354.0,8.11,703910.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
65.0,Bank B,HTC Release 9.0,2010.0,Banking,Finance & Risk,Plan-driven,POWERBUILDER,Major Enhancement (25-75% new),416.0,6.9,815589.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.0,Bank A,New functionality release on an existing mobile app; part of a phased program; Mobile Banking App Release 2,2011.0,Banking,Internet & Mobile,Scrum,JAVA,New Development,150.0,3.27,453870.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
342.0,Bank A,Maintenance and enhancements release on an existing payments application; Release 2012.1 Online (Channel Application),2012.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,130.0,2.94,287030.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
274.0,Bank A,New functionality and enhancements project on an existing internet application; Activation Code to Customer,2011.0,Banking,Internet & Mobile,Scrum,JAVA,Minor Enhancement (5-25% new),172.0,8.18,430010.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
231.0,Bank A,Maintenance and new functionality release on an existing front office / data warehouse application; Front Office Application 2.0 Mail Functionality,2011.0,Banking,Data Warehouse & BI,Scrum,PL/SQL,Minor Enhancement (5-25% new),201.0,4.65,163380.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
192.0,Bank A,Maintenance and new functionality release on an existing front office application; Front Office Application;  Release 1101,2011.0,Banking,Front Office Solutions,Plan-driven,JAVA,Major Enhancement (25-75% new),450.0,10.58,1261000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
276.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application Release E,2011.0,Banking,Call Center Solutions,Scrum,JAVA,Minor Enhancement (5-25% new),846.0,7.97,869660.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189.0,Bank A,Maintenance and new functionality release on an existing front office application; Front Office Application; Release R7,2011.0,Banking,Front Office Solutions,Plan-driven,JAVA,New Development,397.0,8.54,786170.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
233.0,Bank A,Maintenance and new functionality project on an existing front office application; Looking Glass Front Office Application Release 11.2,2011.0,Banking,Front Office Solutions,Scrum,JAVA,New Development,158.0,6.42,638240.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_R0,2010.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),654.0,9.8,1628080.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
220.0,Bank A,Maintenance and new functionality release on an existing client and account management application; Procuration Release (W2 Customer Information Management),2011.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,150.0,8.24,463740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_RA,2010.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),350.0,9.96,810920.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,Bank B,Maestro Release Buenos Aires (GICT) M,2010.0,Banking,Organization,Plan-driven,MAESTRO,New Development,1281.0,7.0,2582689.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
273.0,Bank A,Maintenance and new functionality project on an existing internet application; ITM Internet Banking Functionality,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,215.0,13.97,551483.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RD,2011.0,Banking,Call Center Solutions,Plan-driven,JAVA,Major Enhancement (25-75% new),152.0,6.45,559550.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
255.0,Bank A,Maintenance and new functionality project on an existing callcenter application; part of a large customer migration program; Callcenter AOS 12.1 Business Strategy and Private Banking,2011.0,Banking,Call Center Solutions,Scrum,JAVA,New Development,166.0,8.34,353180.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,Bank B,Maintenance release on one application,2008.0,Banking,Client and Account Management,Plan-driven,COBOL,Major Enhancement (25-75% new),71.0,4.74,814030.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0,2011.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),215.0,4.74,586830.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_RA,2010.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),2240.0,11.36,2249310.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,Bank B,Maintenance release on one application,2008.0,Banking,Client and Account Management,Plan-driven,COBOL,New Development,477.0,6.12,1253250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239.0,Bank A,Maintenance and new functionality project on an existing internet application; VIA M&SS - Release 1,2011.0,Banking,Data Warehouse & BI,Plan-driven,JAVA,Minor Enhancement (5-25% new),645.0,10.83,682750.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
259.0,Bank A,Maintenance and new functionality release on an existing mortgages application; BSH 2B Mortgages,2011.0,Banking,Mortgages,Scrum,JAVA,Conversion (<5% new),523.0,15.89,1044000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
249.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RC,2011.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),971.0,7.97,2193930.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
203.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_RB,2010.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),732.0,7.62,2129450.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
250.0,Bank A,Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RD,2011.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),1399.0,5.1,1893320.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
216.0,Bank A,New functionality on a new Mobile Banking App; part of a number of Scrum iterations; Release 1,2011.0,Banking,Internet & Mobile,Scrum,JAVA,Major Enhancement (25-75% new),650.0,9.49,1800000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
339.0,Bank A,"New functionality and enhancements project on an existing payments package application (xxx); update and maintenance of a customized package solution by a German supplier; many problems with external supplier (high number of defects, bad communication); part of a (phased) program; xxx Package Updates Release 7",2011.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),756.0,14.95,4075000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
117.0,Bank B,Maintenance and new functionality release on one application Maintenance DPF 2011 2011.5,2011.0,Banking,Finance & Risk,Scrum,.NET,New Development,14.0,7.53,77689.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,Bank B,Maintenance Internet Website 2009.Q3,2009.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,46.0,10.26,93410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,Bank B,Maintenance Internet Website 2009.Q1,2009.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,70.0,3.68,176433.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70.0,Bank B,Procurius (Dividend Policy) Release 3.1,2010.0,Banking,Organization,Plan-driven,.NET,New Development,233.0,9.71,405679.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,Bank B,Procurius (Dividend Policy) Release 3.3,2010.0,Banking,Organization,Plan-driven,.NET,New Development,144.0,5.1,429333.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,Bank B,Maintenance and new functionality release 2.0 on one application,2010.0,Banking,Finance & Risk,Plan-driven,.NET,New Development,701.0,11.52,924155.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,Bank B,Maintenance and new functionality release on one application BBI Realization 2.3,2011.0,Banking,Finance & Risk,Scrum,.NET,New Development,499.0,8.22,528177.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,Bank B,Maintenance and new functionality release on one application BBI Realization 2.2,2011.0,Banking,Finance & Risk,Scrum,.NET,New Development,679.0,10.22,987600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,Bank B,BML Proces Management 2011 (summer Release),2011.0,Banking,Organization,Plan-driven,.NET,New Development,158.0,5.37,278222.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,Bank B,Maintenance and new functionality release on one application Maintenance DPF 2011.2 ,2011.0,Banking,Finance & Risk,Plan-driven,.NET,New Development,13.0,4.3,139434.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,Bank A,Maintenance and new functionality release on an existing mortgage application; Bank Savings Acoount Mortgage Long Term - Release 1,2009.0,Banking,Mortgages,Plan-driven,3GL,New Development,257.0,18.67,1248178.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,Bank B,OH Silo ORCA - ARC200902,2009.0,Banking,Payments,Plan-driven,COBOL,New Development,9.0,7.07,60078.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,Bank B,OH Silo ORCA - CBC200901,2009.0,Banking,Payments,Plan-driven,COBOL,New Development,13.0,5.94,62444.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
